symbol,ts,side,entry,sl,tp,exit,outcome,bars_held,r_value,r_net,score,atr_pct
BTCUSDT,1776861300000,long,78141.7,77822.271429,78940.271429,78940.271429,tp,19,2.5,2.206,95,0.164
BTCUSDT,1776863100000,long,78206.3,77857.55,79078.175,79078.175,tp,15,2.5,2.231,92,0.178
BTCUSDT,1776863400000,long,78318.0,77974.25,79177.375,79177.375,tp,28,2.5,2.227,92,0.176
BTCUSDT,1776863700000,long,78390.1,78035.671429,79276.171429,79276.171429,tp,31,2.5,2.235,100,0.181
BTCUSDT,1776864000000,long,78406.5,78055.482143,79284.044643,79284.044643,tp,30,2.5,2.232,100,0.179
BTCUSDT,1776864300000,long,78404.7,78083.128571,79208.628571,79208.628571,tp,25,2.5,2.207,100,0.164
BTCUSDT,1776868200000,long,78679.4,78076.453571,80186.766071,78810.9,time,60,0.218,0.062,100,0.307
BTCUSDT,1776868500000,long,78808.7,78187.325,80362.1375,78805.6,time,60,-0.005,-0.157,100,0.315
BTCUSDT,1776868800000,long,78646.2,78035.503571,80172.941071,78832.0,time,60,0.304,0.15,100,0.311
BTCUSDT,1776869100000,long,78838.2,78229.075,80361.0125,78840.2,time,60,0.003,-0.152,92,0.309
BTCUSDT,1776869400000,long,78897.6,78301.564286,80387.689286,78792.6,time,60,-0.176,-0.335,92,0.302
BTCUSDT,1776873900000,long,79224.0,78747.0,80416.5,78747.0,sl,7,-1.0,-1.199,92,0.241
BTCUSDT,1776874200000,long,79139.7,78673.003571,80306.441071,78673.003571,sl,8,-1.0,-1.203,92,0.236
BTCUSDT,1776874500000,long,79064.1,78605.117857,80211.555357,78605.117857,sl,8,-1.0,-1.207,92,0.232
BTCUSDT,1776874800000,long,78938.0,78474.839286,80095.901786,78474.839286,sl,47,-1.0,-1.205,92,0.235
BTCUSDT,1776875100000,long,78880.5,78419.446429,80033.133929,78419.446429,sl,52,-1.0,-1.205,92,0.234
BTCUSDT,1776875400000,long,78921.1,78454.635714,80087.260714,78454.635714,sl,45,-1.0,-1.203,92,0.236
BTCUSDT,1776875700000,long,78909.0,78474.553571,79995.116071,78474.553571,sl,44,-1.0,-1.218,92,0.22
BTCUSDT,1776877500000,long,78879.9,78491.310714,79851.373214,78491.310714,sl,38,-1.0,-1.244,92,0.197
BTCUSDT,1776955500000,long,77821.0,77359.053571,78975.866071,77359.053571,sl,34,-1.0,-1.202,100,0.237
BTCUSDT,1776984600000,long,78234.3,77955.942857,78930.192857,77955.942857,sl,30,-1.0,-1.337,92,0.142
BTCUSDT,1776984900000,long,78188.0,77904.803571,78895.991071,77904.803571,sl,53,-1.0,-1.331,92,0.145
BTCUSDT,1776985200000,long,78154.4,77866.775,78873.4625,77866.775,sl,52,-1.0,-1.326,92,0.147
BTCUSDT,1776991800000,long,78343.7,78107.521429,78934.146429,78107.521429,sl,3,-1.0,-1.398,92,0.121
BTCUSDT,1776992100000,long,78369.5,78131.357143,78964.857143,78131.357143,sl,2,-1.0,-1.395,92,0.122
BTCUSDT,1776992700000,long,78096.8,77809.8,78814.3,77809.8,sl,27,-1.0,-1.327,95,0.147
BTCUSDT,1776993000000,long,78112.8,77838.817857,78797.755357,77838.817857,sl,26,-1.0,-1.342,95,0.14
BTCUSDT,1776995100000,long,78238.7,77939.414286,78986.914286,77939.414286,sl,19,-1.0,-1.314,92,0.153
BTCUSDT,1776995400000,long,78341.8,78024.317857,79135.505357,78024.317857,sl,17,-1.0,-1.296,100,0.162
BTCUSDT,1776995700000,long,78374.1,78062.6,79152.85,78062.6,sl,11,-1.0,-1.302,100,0.159
BTCUSDT,1776996000000,long,78374.8,78047.817857,79192.255357,78047.817857,sl,10,-1.0,-1.288,100,0.167
BTCUSDT,1776996300000,long,78292.9,77965.971429,79110.221429,77965.971429,sl,15,-1.0,-1.287,100,0.167
BTCUSDT,1776996600000,long,78346.4,78028.596429,79140.908929,78028.596429,sl,8,-1.0,-1.296,100,0.162
BTCUSDT,1776996900000,long,78304.1,78006.957143,79046.957143,78006.957143,sl,12,-1.0,-1.316,92,0.152
BTCUSDT,1777035300000,long,78223.1,77917.6,78986.85,77917.6,sl,12,-1.0,-1.307,92,0.156
BTCUSDT,1777035600000,long,78319.9,77996.739286,79127.801786,77996.739286,sl,10,-1.0,-1.291,92,0.165
BTCUSDT,1777035900000,long,78333.3,78011.692857,79137.317857,78011.692857,sl,5,-1.0,-1.292,100,0.164
BTCUSDT,1777036200000,long,78310.0,77979.821429,79135.446429,77979.821429,sl,8,-1.0,-1.285,100,0.169
BTCUSDT,1777036500000,long,78354.9,78019.578571,79193.203571,78019.578571,sl,3,-1.0,-1.28,100,0.171
BTCUSDT,1777036800000,long,78197.0,77848.714286,79067.714286,77848.714286,sl,8,-1.0,-1.269,100,0.178
BTCUSDT,1777037100000,long,78120.3,77777.567857,78977.130357,77777.567857,sl,7,-1.0,-1.274,92,0.175
BTCUSDT,1777037400000,long,78200.1,77842.064286,79095.189286,77842.064286,sl,6,-1.0,-1.262,100,0.183
BTCUSDT,1777037700000,long,78206.6,77832.35,79142.225,77832.35,sl,5,-1.0,-1.251,100,0.191
BTCUSDT,1777038000000,long,78138.2,77749.682143,79109.494643,77749.682143,sl,4,-1.0,-1.241,100,0.199
BTCUSDT,1777038300000,long,78060.3,77652.782143,79079.094643,77652.782143,sl,8,-1.0,-1.23,95,0.209
BTCUSDT,1777038600000,long,77957.5,77544.946429,78988.883929,77544.946429,sl,15,-1.0,-1.227,95,0.212
BTCUSDT,1777038900000,long,78045.8,77622.657143,79103.657143,77622.657143,sl,14,-1.0,-1.221,95,0.217
BTCUSDT,1777190700000,long,78034.9,77935.221429,78284.096429,77935.221429,sl,11,-1.0,-1.939,100,0.051
BTCUSDT,1777191000000,long,78033.3,77932.067857,78286.380357,77932.067857,sl,10,-1.0,-1.925,100,0.052
BTCUSDT,1777191300000,long,77993.7,77891.253571,78249.816071,77891.253571,sl,17,-1.0,-1.914,100,0.053
BTCUSDT,1777191600000,long,77996.1,77895.278571,78248.153571,77895.278571,sl,15,-1.0,-1.928,100,0.052
BTCUSDT,1777191900000,long,78038.9,77937.096429,78293.408929,77937.096429,sl,7,-1.0,-1.92,100,0.052
BTCUSDT,1777192800000,long,77998.3,77858.960714,78346.648214,77858.960714,sl,49,-1.0,-1.672,100,0.071
BTCUSDT,1777193100000,long,77986.1,77845.796429,78336.858929,77845.796429,sl,48,-1.0,-1.667,100,0.072
BTCUSDT,1777193400000,long,78008.2,77863.896429,78368.958929,77863.896429,sl,47,-1.0,-1.649,100,0.074
BTCUSDT,1777193700000,long,77983.4,77837.114286,78349.114286,77837.114286,sl,46,-1.0,-1.64,100,0.075
BTCUSDT,1777194000000,long,77950.2,77809.342857,78302.342857,77809.342857,sl,45,-1.0,-1.664,95,0.072
BTCUSDT,1777194600000,long,77972.2,77838.307143,78306.932143,77838.307143,sl,43,-1.0,-1.699,92,0.069
BTCUSDT,1777203600000,long,78027.5,77927.857143,78276.607143,77927.857143,sl,6,-1.0,-1.94,95,0.051
BTCUSDT,1777210200000,long,77918.2,77758.110714,78318.423214,78090.0,time,60,1.073,0.489,95,0.082
BTCUSDT,1777210500000,long,77930.0,77769.892857,78330.267857,78114.1,time,60,1.15,0.566,95,0.082
BTCUSDT,1777210800000,long,77940.0,77775.803571,78350.491071,78163.2,time,60,1.359,0.79,95,0.084
BTCUSDT,1777211100000,long,77896.8,77725.425,78325.2375,78196.8,time,60,1.751,1.205,95,0.088
BTCUSDT,1777211400000,long,77909.4,77736.828571,78340.828571,78223.0,time,60,1.817,1.275,95,0.089
BTCUSDT,1777214400000,long,78006.7,77833.557143,78439.557143,77833.557143,sl,28,-1.0,-1.541,95,0.089
BTCUSDT,1777215900000,long,78040.8,77838.942857,78545.442857,77838.942857,sl,23,-1.0,-1.464,92,0.103
BTCUSDT,1777223100000,long,77966.0,77819.035714,78333.410714,78333.410714,tp,25,2.5,1.863,95,0.075
BTCUSDT,1777223400000,long,77972.6,77834.207143,78318.582143,78318.582143,tp,24,2.5,1.824,95,0.071
BTCUSDT,1777223700000,long,77974.7,77843.592857,78302.467857,78302.467857,tp,12,2.5,1.786,95,0.067
BTCUSDT,1777224000000,long,77965.2,77832.521429,78296.896429,78296.896429,tp,11,2.5,1.795,95,0.068
BTCUSDT,1777231200000,long,78168.9,77890.882143,78863.944643,77890.882143,sl,29,-1.0,-1.337,100,0.142
BTCUSDT,1777231500000,long,78142.4,77873.310714,78815.123214,77873.310714,sl,28,-1.0,-1.348,95,0.138
BTCUSDT,1777231800000,long,78105.4,77824.453571,78807.766071,77824.453571,sl,27,-1.0,-1.334,95,0.144
BTCUSDT,1777232100000,long,78046.0,77746.964286,78793.589286,78793.589286,tp,28,2.5,2.187,95,0.153
BTCUSDT,1777232400000,long,78138.4,77834.953571,78897.016071,77834.953571,sl,25,-1.0,-1.309,95,0.155
BTCUSDT,1777232700000,long,78184.7,77880.878571,78944.253571,77880.878571,sl,24,-1.0,-1.309,92,0.155
BTCUSDT,1777240200000,long,78521.3,78184.764286,79362.639286,78184.764286,sl,7,-1.0,-1.28,100,0.171
BTCUSDT,1777240500000,long,78366.9,77942.114286,79428.864286,77942.114286,sl,6,-1.0,-1.221,100,0.217
BTCUSDT,1777240800000,long,78366.3,77909.157143,79509.157143,79150.0,time,60,1.714,1.509,100,0.233
BTCUSDT,1777241100000,long,78480.2,78001.396429,79677.208929,78001.396429,sl,4,-1.0,-1.197,100,0.244
BTCUSDT,1777241400000,long,78516.8,78034.728571,79721.978571,78034.728571,sl,3,-1.0,-1.195,100,0.246
BTCUSDT,1777242900000,long,78117.9,77427.185714,79844.685714,79161.4,time,60,1.511,1.375,95,0.354
BTCUSDT,1777243200000,long,78240.7,77542.860714,79985.298214,79200.0,time,60,1.375,1.24,95,0.357
BTCUSDT,1777243500000,long,78353.1,77665.475,80072.1625,79169.9,time,60,1.188,1.051,92,0.351
BTCUSDT,1777243800000,long,78316.9,77636.560714,80017.748214,79104.0,time,60,1.157,1.019,92,0.347
BTCUSDT,1777247700000,long,78611.8,78179.960714,79691.398214,78886.6,time,60,0.636,0.418,92,0.22
BTCUSDT,1777248300000,long,78672.0,78206.5,79835.75,78687.1,time,60,0.032,-0.17,100,0.237
BTCUSDT,1777248600000,long,78542.0,78070.642857,79720.392857,78372.8,time,60,-0.359,-0.559,92,0.24
BTCUSDT,1777248900000,long,78577.0,78107.160714,79751.598214,78107.160714,sl,60,-1.0,-1.201,92,0.239
BTCUSDT,1777249200000,long,78506.4,78031.221429,79694.346429,78031.221429,sl,59,-1.0,-1.198,92,0.242
BTCUSDT,1777251000000,long,78921.2,78522.378571,79918.253571,78522.378571,sl,52,-1.0,-1.237,92,0.202
BTCUSDT,1777252200000,long,79095.0,78636.267857,80241.830357,78636.267857,sl,47,-1.0,-1.207,100,0.232
BTCUSDT,1777252500000,long,78978.3,78514.978571,80136.603571,78514.978571,sl,47,-1.0,-1.205,100,0.235
BTCUSDT,1777253100000,long,78870.2,78377.575,80101.7625,78377.575,sl,45,-1.0,-1.192,92,0.25
BTCUSDT,1777459200000,long,77513.8,77145.425,78434.7375,77145.425,sl,20,-1.0,-1.253,92,0.19
BTCUSDT,1777596300000,long,76440.8,76264.121429,76882.496429,76882.496429,tp,29,2.5,1.981,100,0.092
BTCUSDT,1777596600000,long,76408.7,76231.325,76852.1375,76852.1375,tp,28,2.5,1.983,95,0.093
BTCUSDT,1777597800000,long,76515.5,76344.678571,76942.553571,76942.553571,tp,24,2.5,1.962,92,0.089
BTCUSDT,1777598100000,long,76562.3,76392.407143,76987.032143,76987.032143,tp,23,2.5,1.959,92,0.089
BTCUSDT,1777598400000,long,76519.9,76348.65,76948.025,76948.025,tp,22,2.5,1.964,92,0.09
BTCUSDT,1777598700000,long,76496.4,76335.739286,76898.051786,76898.051786,tp,21,2.5,1.929,100,0.084
BTCUSDT,1777599000000,long,76525.7,76366.360714,76924.048214,76924.048214,tp,20,2.5,1.924,100,0.083
BTCUSDT,1777599300000,long,76537.4,76379.917857,76931.105357,76931.105357,tp,19,2.5,1.917,92,0.082
BTCUSDT,1777601700000,long,76568.5,76383.035714,77032.160714,77032.160714,tp,11,2.5,2.005,92,0.097
BTCUSDT,1777609500000,long,76974.0,76690.160714,77683.598214,77294.3,time,60,1.128,0.803,92,0.147
BTCUSDT,1777609800000,long,77039.6,76784.135714,77678.260714,77269.7,time,60,0.901,0.539,92,0.133
BTCUSDT,1777610100000,long,77038.4,76804.917857,77622.105357,77231.1,time,60,0.825,0.429,92,0.121
BTCUSDT,1777635600000,long,77359.0,77197.964286,77761.589286,77761.589286,tp,10,2.5,1.924,100,0.083
BTCUSDT,1777642800000,long,78205.1,77743.796429,79358.358929,78386.7,time,60,0.394,0.19,100,0.236
BTCUSDT,1777643100000,long,78300.0,77846.517857,79433.705357,78447.4,time,60,0.325,0.118,100,0.232
BTCUSDT,1777650600000,long,78313.6,77899.832143,79348.019643,77899.832143,sl,59,-1.0,-1.227,92,0.211
BTCUSDT,1777650900000,long,78388.8,77998.05,79365.675,77998.05,sl,56,-1.0,-1.241,100,0.199
BTCUSDT,1777651200000,long,78587.7,78180.503571,79605.691071,78180.503571,sl,5,-1.0,-1.232,100,0.207
BTCUSDT,1777651500000,long,78464.4,78040.328571,79524.578571,78040.328571,sl,50,-1.0,-1.222,100,0.216
BTCUSDT,1777651800000,long,78337.0,77917.410714,79385.973214,77917.410714,sl,53,-1.0,-1.224,100,0.214
BTCUSDT,1777652700000,long,78286.4,77846.346429,79386.533929,77846.346429,sl,52,-1.0,-1.213,92,0.225
BTCUSDT,1777653000000,long,78252.6,77809.207143,79361.082143,77809.207143,sl,51,-1.0,-1.212,92,0.227
BTCUSDT,1777653300000,long,78306.1,77858.725,79424.5375,77858.725,sl,50,-1.0,-1.21,92,0.229
BTCUSDT,1777683900000,long,78331.5,78152.392857,78779.267857,78152.392857,sl,43,-1.0,-1.525,92,0.091
BTCUSDT,1777684200000,long,78332.6,78155.046429,78776.483929,78155.046429,sl,42,-1.0,-1.529,100,0.091
BTCUSDT,1777684500000,long,78262.5,78078.928571,78721.428571,78078.928571,sl,42,-1.0,-1.512,95,0.094
BTCUSDT,1777684800000,long,78294.7,78115.896429,78741.708929,78115.896429,sl,41,-1.0,-1.525,100,0.091
BTCUSDT,1777685100000,long,78300.0,78122.696429,78743.258929,78122.696429,sl,40,-1.0,-1.53,92,0.091
BTCUSDT,1777685400000,long,78376.9,78204.310714,78808.373214,78204.310714,sl,20,-1.0,-1.545,92,0.088
BTCUSDT,1777685700000,long,78314.0,78144.75,78737.125,78144.75,sl,37,-1.0,-1.555,92,0.086
BTCUSDT,1777686000000,long,78331.1,78164.564286,78747.439286,78164.564286,sl,36,-1.0,-1.564,92,0.085
BTCUSDT,1777686600000,long,78307.9,78150.9,78700.4,78150.9,sl,34,-1.0,-1.599,92,0.08
BTCUSDT,1777686900000,long,78300.0,78147.339286,78681.651786,78147.339286,sl,33,-1.0,-1.615,92,0.078
BTCUSDT,1777689600000,long,78322.4,78185.542857,78664.542857,78185.542857,sl,24,-1.0,-1.687,92,0.07
BTCUSDT,1777689900000,long,78313.9,78182.864286,78641.489286,78182.864286,sl,23,-1.0,-1.717,92,0.067
BTCUSDT,1777690200000,long,78381.6,78228.260714,78764.948214,78228.260714,sl,4,-1.0,-1.613,100,0.078
BTCUSDT,1777690500000,long,78317.5,78157.375,78717.8125,78157.375,sl,21,-1.0,-1.587,100,0.082
BTCUSDT,1777690800000,long,78329.9,78169.560714,78730.748214,78169.560714,sl,20,-1.0,-1.586,100,0.082
BTCUSDT,1777691100000,long,78250.1,78085.582143,78661.394643,78085.582143,sl,20,-1.0,-1.571,95,0.084
BTCUSDT,1777691400000,long,78231.1,78064.903571,78646.591071,78064.903571,sl,19,-1.0,-1.565,95,0.085
BTCUSDT,1777692300000,long,78345.1,78172.671429,78776.171429,78172.671429,sl,15,-1.0,-1.545,92,0.088
BTCUSDT,1777692600000,long,78399.9,78216.310714,78858.873214,78216.310714,sl,13,-1.0,-1.512,92,0.094
BTCUSDT,1777693200000,long,78355.4,78166.346429,78828.033929,78166.346429,sl,12,-1.0,-1.497,92,0.097
BTCUSDT,1777693800000,long,78367.0,78188.428571,78813.428571,78188.428571,sl,10,-1.0,-1.527,92,0.091
BTCUSDT,1777694100000,long,78372.0,78187.714286,78832.714286,78187.714286,sl,9,-1.0,-1.51,92,0.094
BTCUSDT,1777694400000,long,78362.6,78201.153571,78766.216071,78201.153571,sl,8,-1.0,-1.582,92,0.082
BTCUSDT,1777694700000,long,78235.6,78065.742857,78660.242857,78065.742857,sl,8,-1.0,-1.553,95,0.087
BTCUSDT,1777695000000,long,78256.1,78086.885714,78679.135714,78086.885714,sl,7,-1.0,-1.555,95,0.086
BTCUSDT,1777731900000,long,78383.3,78269.567857,78667.630357,78269.567857,sl,46,-1.0,-1.827,92,0.058
BTCUSDT,1777732800000,long,78359.6,78228.992857,78686.117857,78456.7,time,60,0.743,0.023,92,0.067
BTCUSDT,1777733100000,long,78388.8,78252.764286,78728.889286,78448.2,time,60,0.437,-0.255,100,0.069
BTCUSDT,1777737300000,long,78445.5,78353.214286,78676.214286,78353.214286,sl,23,-1.0,-2.02,92,0.047
BTCUSDT,1777737600000,long,78430.4,78344.828571,78644.328571,78344.828571,sl,22,-1.0,-2.1,92,0.044
BTCUSDT,1777738800000,long,78492.2,78371.485714,78793.985714,78371.485714,sl,17,-1.0,-1.78,100,0.062
BTCUSDT,1777739400000,long,78423.0,78303.964286,78720.589286,78303.964286,sl,18,-1.0,-1.791,95,0.061
BTCUSDT,1777739700000,long,78429.8,78309.032143,78731.719643,78309.032143,sl,17,-1.0,-1.779,100,0.062
BTCUSDT,1777740000000,long,78386.3,78262.282143,78696.344643,78696.344643,tp,59,2.5,1.742,95,0.063
BTCUSDT,1777767300000,long,78538.0,78369.821429,78958.446429,78369.821429,sl,9,-1.0,-1.56,95,0.086
BTCUSDT,1777767600000,long,78559.0,78396.714286,78964.714286,78396.714286,sl,8,-1.0,-1.581,95,0.083
BTCUSDT,1777767900000,long,78598.4,78434.9,79007.15,78434.9,sl,7,-1.0,-1.577,95,0.083
BTCUSDT,1777768200000,long,78621.8,78461.978571,79021.353571,78461.978571,sl,4,-1.0,-1.59,95,0.081
BTCUSDT,1777768500000,long,78641.1,78486.992857,79026.367857,78486.992857,sl,2,-1.0,-1.612,95,0.078
BTCUSDT,1777795200000,long,78390.0,78250.857143,78737.857143,78737.857143,tp,45,2.5,1.824,92,0.071
BTCUSDT,1777795800000,long,78409.5,78276.267857,78742.580357,78742.580357,tp,43,2.5,1.794,92,0.068
BTCUSDT,1777796100000,long,78408.4,78284.828571,78717.328571,78717.328571,tp,41,2.5,1.739,92,0.063
BTCUSDT,1777796700000,long,78379.5,78260.178571,78677.803571,78677.803571,tp,39,2.5,1.712,100,0.061
BTCUSDT,1777797000000,long,78343.1,78227.171429,78632.921429,78632.921429,tp,38,2.5,1.689,92,0.059
BTCUSDT,1777800000000,long,78448.0,78346.875,78700.8125,78346.875,sl,20,-1.0,-1.931,92,0.052
BTCUSDT,1777800300000,long,78457.9,78354.489286,78716.426786,78354.489286,sl,19,-1.0,-1.91,92,0.053
BTCUSDT,1777800600000,long,78460.9,78352.435714,78732.060714,78352.435714,sl,18,-1.0,-1.868,92,0.055
BTCUSDT,1777801200000,long,78474.1,78340.653571,78807.716071,78807.716071,tp,25,2.5,1.794,100,0.068
BTCUSDT,1777801500000,long,78485.8,78353.067857,78817.630357,78353.067857,sl,15,-1.0,-1.71,100,0.068
BTCUSDT,1777801800000,long,78486.9,78352.025,78824.0875,78352.025,sl,14,-1.0,-1.698,100,0.069
BTCUSDT,1777802100000,long,78496.6,78363.189286,78830.126786,78363.189286,sl,13,-1.0,-1.706,100,0.068
BTCUSDT,1777811400000,long,78679.0,78442.964286,79269.089286,78728.4,time,60,0.209,-0.191,100,0.12
BTCUSDT,1777811700000,long,78686.8,78450.585714,79277.335714,78737.8,time,60,0.216,-0.184,92,0.12
BTCUSDT,1777816800000,long,78690.9,78538.185714,79072.685714,78538.185714,sl,36,-1.0,-1.618,92,0.078
BTCUSDT,1777841100000,long,78813.3,78561.210714,79443.523214,78561.210714,sl,32,-1.0,-1.375,95,0.128
BTCUSDT,1777841400000,long,78830.1,78571.314286,79477.064286,78571.314286,sl,29,-1.0,-1.366,100,0.131
BTCUSDT,1777841700000,long,78883.9,78627.364286,79525.239286,78627.364286,sl,9,-1.0,-1.369,100,0.13
BTCUSDT,1777845600000,long,79074.7,78807.092857,79743.717857,78807.092857,sl,16,-1.0,-1.355,100,0.135
BTCUSDT,1777845900000,long,78915.7,78624.7,79643.2,78624.7,sl,15,-1.0,-1.325,100,0.147
BTCUSDT,1777846200000,long,79229.8,78870.907143,80127.032143,78870.907143,sl,14,-1.0,-1.265,100,0.181
BTCUSDT,1777846500000,long,79191.7,78784.2,80210.45,78784.2,sl,13,-1.0,-1.233,100,0.206
BTCUSDT,1777846800000,long,78977.1,78541.957143,80064.957143,78541.957143,sl,15,-1.0,-1.218,100,0.22
BTCUSDT,1777847100000,long,79042.2,78600.7,80145.95,78600.7,sl,11,-1.0,-1.215,100,0.223
