symbol,ts,side,entry,sl,tp,exit,outcome,bars_held,r_value,r_net,score,atr_pct
BTCUSDT,1776858000000,long,78159.9,77913.757143,78775.257143,78775.257143,tp,27,2.5,2.119,100,0.126
BTCUSDT,1776858300000,long,78254.3,78001.942857,78885.192857,78885.192857,tp,29,2.5,2.128,100,0.129
BTCUSDT,1776858600000,long,78222.9,77965.953571,78865.266071,78865.266071,tp,28,2.5,2.135,92,0.131
BTCUSDT,1776858900000,long,78244.2,77983.664286,78895.539286,78895.539286,tp,27,2.5,2.14,92,0.133
BTCUSDT,1776859200000,long,78258.3,77978.442857,78957.942857,78957.942857,tp,26,2.5,2.164,92,0.143
BTCUSDT,1776859500000,long,78273.4,77993.453571,78973.266071,78973.266071,tp,25,2.5,2.164,92,0.143
BTCUSDT,1776859800000,long,78370.5,78091.589286,79067.776786,78091.589286,sl,3,-1.0,-1.337,100,0.142
BTCUSDT,1776860400000,long,78179.6,77883.046429,78920.983929,78920.983929,tp,22,2.5,2.184,95,0.152
BTCUSDT,1776860700000,long,78122.4,77816.185714,78887.935714,78887.935714,tp,21,2.5,2.194,95,0.157
BTCUSDT,1776861000000,long,78167.2,77843.985714,78975.235714,78975.235714,tp,20,2.5,2.21,95,0.165
BTCUSDT,1776861300000,long,78141.7,77822.271429,78940.271429,78940.271429,tp,19,2.5,2.206,95,0.164
BTCUSDT,1776863100000,long,78206.3,77857.55,79078.175,79078.175,tp,15,2.5,2.231,92,0.178
BTCUSDT,1776863400000,long,78318.0,77974.25,79177.375,79177.375,tp,28,2.5,2.227,92,0.176
BTCUSDT,1776863700000,long,78390.1,78035.671429,79276.171429,79276.171429,tp,31,2.5,2.235,100,0.181
BTCUSDT,1776864000000,long,78406.5,78055.482143,79284.044643,79284.044643,tp,30,2.5,2.232,100,0.179
BTCUSDT,1776864300000,long,78404.7,78083.128571,79208.628571,79208.628571,tp,25,2.5,2.207,100,0.164
BTCUSDT,1776868200000,long,78679.4,78076.453571,80186.766071,78810.9,time,60,0.218,0.062,100,0.307
BTCUSDT,1776868500000,long,78808.7,78187.325,80362.1375,78805.6,time,60,-0.005,-0.157,100,0.315
BTCUSDT,1776868800000,long,78646.2,78035.503571,80172.941071,78832.0,time,60,0.304,0.15,100,0.311
BTCUSDT,1776869100000,long,78838.2,78229.075,80361.0125,78840.2,time,60,0.003,-0.152,92,0.309
BTCUSDT,1776869400000,long,78897.6,78301.564286,80387.689286,78792.6,time,60,-0.176,-0.335,92,0.302
BTCUSDT,1776873900000,long,79224.0,78747.0,80416.5,78747.0,sl,7,-1.0,-1.199,92,0.241
BTCUSDT,1776874200000,long,79139.7,78673.003571,80306.441071,78673.003571,sl,8,-1.0,-1.203,92,0.236
BTCUSDT,1776874500000,long,79064.1,78605.117857,80211.555357,78605.117857,sl,8,-1.0,-1.207,92,0.232
BTCUSDT,1776874800000,long,78938.0,78474.839286,80095.901786,78474.839286,sl,47,-1.0,-1.205,92,0.235
BTCUSDT,1776875100000,long,78880.5,78419.446429,80033.133929,78419.446429,sl,52,-1.0,-1.205,92,0.234
BTCUSDT,1776875400000,long,78921.1,78454.635714,80087.260714,78454.635714,sl,45,-1.0,-1.203,92,0.236
BTCUSDT,1776875700000,long,78909.0,78474.553571,79995.116071,78474.553571,sl,44,-1.0,-1.218,92,0.22
BTCUSDT,1776877500000,long,78879.9,78491.310714,79851.373214,78491.310714,sl,38,-1.0,-1.244,92,0.197
BTCUSDT,1776885000000,long,78808.0,78511.142857,79550.142857,78511.142857,sl,14,-1.0,-1.319,95,0.151
BTCUSDT,1776885300000,long,78875.7,78577.164286,79622.039286,78577.164286,sl,13,-1.0,-1.317,95,0.151
BTCUSDT,1776885600000,long,78936.9,78646.435714,79663.060714,78646.435714,sl,11,-1.0,-1.326,100,0.147
BTCUSDT,1776885900000,long,78974.7,78679.825,79711.8875,78679.825,sl,10,-1.0,-1.321,100,0.149
BTCUSDT,1776955500000,long,77821.0,77359.053571,78975.866071,77359.053571,sl,34,-1.0,-1.202,100,0.237
BTCUSDT,1776976500000,long,77940.1,77586.242857,78824.742857,78054.4,time,60,0.323,0.059,92,0.182
BTCUSDT,1776981900000,long,78040.9,77815.846429,78603.533929,78095.9,time,60,0.244,-0.172,92,0.115
BTCUSDT,1776982200000,long,78014.2,77779.128571,78601.878571,78010.2,time,60,-0.017,-0.415,100,0.121
BTCUSDT,1776984600000,long,78234.3,77955.942857,78930.192857,77955.942857,sl,30,-1.0,-1.337,92,0.142
BTCUSDT,1776984900000,long,78188.0,77904.803571,78895.991071,77904.803571,sl,52,-1.0,-1.331,92,0.145
BTCUSDT,1776985200000,long,78154.4,77866.775,78873.4625,77866.775,sl,51,-1.0,-1.326,92,0.147
BTCUSDT,1776986400000,long,78085.8,77854.817857,78663.255357,77854.817857,sl,47,-1.0,-1.406,92,0.118
BTCUSDT,1776986700000,long,78097.5,77898.142857,78595.892857,77898.142857,sl,46,-1.0,-1.47,92,0.102
BTCUSDT,1776987000000,long,78121.0,77932.339286,78592.651786,77932.339286,sl,24,-1.0,-1.497,92,0.097
BTCUSDT,1776987300000,long,78166.4,77984.614286,78620.864286,77984.614286,sl,21,-1.0,-1.516,92,0.093
BTCUSDT,1776991800000,long,78343.7,78107.521429,78934.146429,78107.521429,sl,3,-1.0,-1.398,92,0.121
BTCUSDT,1776992100000,long,78369.5,78131.357143,78964.857143,78131.357143,sl,2,-1.0,-1.395,92,0.122
BTCUSDT,1776992700000,long,78096.8,77809.8,78814.3,77809.8,sl,26,-1.0,-1.327,95,0.147
BTCUSDT,1776993000000,long,78112.8,77838.817857,78797.755357,77838.817857,sl,25,-1.0,-1.342,95,0.14
BTCUSDT,1776995100000,long,78238.7,77939.414286,78986.914286,77939.414286,sl,18,-1.0,-1.314,92,0.153
BTCUSDT,1776995400000,long,78341.8,78024.317857,79135.505357,78024.317857,sl,16,-1.0,-1.296,100,0.162
BTCUSDT,1776995700000,long,78374.1,78062.6,79152.85,78062.6,sl,10,-1.0,-1.302,100,0.159
BTCUSDT,1776996000000,long,78374.8,78047.817857,79192.255357,78047.817857,sl,9,-1.0,-1.288,100,0.167
BTCUSDT,1776996300000,long,78292.9,77965.971429,79110.221429,77965.971429,sl,14,-1.0,-1.287,100,0.167
BTCUSDT,1776996600000,long,78346.4,78028.596429,79140.908929,78028.596429,sl,7,-1.0,-1.296,100,0.162
BTCUSDT,1776996900000,long,78304.1,78006.957143,79046.957143,78006.957143,sl,11,-1.0,-1.316,92,0.152
BTCUSDT,1777035300000,long,78223.1,77917.6,78986.85,77917.6,sl,12,-1.0,-1.307,92,0.156
BTCUSDT,1777035600000,long,78319.9,77996.739286,79127.801786,77996.739286,sl,10,-1.0,-1.291,92,0.165
BTCUSDT,1777035900000,long,78333.3,78011.692857,79137.317857,78011.692857,sl,5,-1.0,-1.292,100,0.164
BTCUSDT,1777036200000,long,78310.0,77979.821429,79135.446429,77979.821429,sl,8,-1.0,-1.285,100,0.169
BTCUSDT,1777036500000,long,78354.9,78019.578571,79193.203571,78019.578571,sl,3,-1.0,-1.28,100,0.171
BTCUSDT,1777036800000,long,78197.0,77848.714286,79067.714286,77848.714286,sl,8,-1.0,-1.269,100,0.178
BTCUSDT,1777037100000,long,78120.3,77777.567857,78977.130357,77777.567857,sl,7,-1.0,-1.274,92,0.175
BTCUSDT,1777037400000,long,78200.1,77842.064286,79095.189286,77842.064286,sl,6,-1.0,-1.262,100,0.183
BTCUSDT,1777037700000,long,78206.6,77832.35,79142.225,77832.35,sl,5,-1.0,-1.251,100,0.191
BTCUSDT,1777038000000,long,78138.2,77749.682143,79109.494643,77749.682143,sl,4,-1.0,-1.241,100,0.199
BTCUSDT,1777038300000,long,78060.3,77652.782143,79079.094643,77652.782143,sl,8,-1.0,-1.23,95,0.209
BTCUSDT,1777038600000,long,77957.5,77544.946429,78988.883929,77544.946429,sl,15,-1.0,-1.227,95,0.212
BTCUSDT,1777038900000,long,78045.8,77622.657143,79103.657143,77622.657143,sl,14,-1.0,-1.221,95,0.217
BTCUSDT,1777190700000,long,78034.9,77935.221429,78284.096429,77935.221429,sl,11,-1.0,-1.939,100,0.051
BTCUSDT,1777191000000,long,78033.3,77932.067857,78286.380357,77932.067857,sl,10,-1.0,-1.925,100,0.052
BTCUSDT,1777191300000,long,77993.7,77891.253571,78249.816071,77891.253571,sl,17,-1.0,-1.914,100,0.053
BTCUSDT,1777191600000,long,77996.1,77895.278571,78248.153571,77895.278571,sl,15,-1.0,-1.928,100,0.052
BTCUSDT,1777191900000,long,78038.9,77937.096429,78293.408929,77937.096429,sl,7,-1.0,-1.92,100,0.052
BTCUSDT,1777192800000,long,77998.3,77858.960714,78346.648214,77858.960714,sl,49,-1.0,-1.672,100,0.071
BTCUSDT,1777193100000,long,77986.1,77845.796429,78336.858929,77845.796429,sl,48,-1.0,-1.667,100,0.072
BTCUSDT,1777193400000,long,78008.2,77863.896429,78368.958929,77863.896429,sl,47,-1.0,-1.649,100,0.074
BTCUSDT,1777193700000,long,77983.4,77837.114286,78349.114286,77837.114286,sl,46,-1.0,-1.64,100,0.075
BTCUSDT,1777194000000,long,77950.2,77809.342857,78302.342857,77809.342857,sl,45,-1.0,-1.664,95,0.072
BTCUSDT,1777194600000,long,77972.2,77838.307143,78306.932143,77838.307143,sl,43,-1.0,-1.699,92,0.069
BTCUSDT,1777203300000,long,78019.9,77920.757143,78267.757143,77920.757143,sl,8,-1.0,-1.944,95,0.051
BTCUSDT,1777203600000,long,78027.5,77927.857143,78276.607143,77927.857143,sl,6,-1.0,-1.94,95,0.051
BTCUSDT,1777210200000,long,77918.2,77758.110714,78318.423214,78090.0,time,60,1.073,0.489,95,0.082
BTCUSDT,1777210500000,long,77930.0,77769.892857,78330.267857,78114.1,time,60,1.15,0.566,95,0.082
BTCUSDT,1777210800000,long,77940.0,77775.803571,78350.491071,78163.2,time,60,1.359,0.79,95,0.084
BTCUSDT,1777211100000,long,77896.8,77725.425,78325.2375,78196.8,time,60,1.751,1.205,95,0.088
BTCUSDT,1777211400000,long,77909.4,77736.828571,78340.828571,78223.0,time,60,1.817,1.275,95,0.089
BTCUSDT,1777214400000,long,78006.7,77833.557143,78439.557143,77833.557143,sl,28,-1.0,-1.541,95,0.089
BTCUSDT,1777215900000,long,78040.8,77838.942857,78545.442857,77838.942857,sl,23,-1.0,-1.464,92,0.103
BTCUSDT,1777222800000,long,77925.6,77784.225,78279.0375,78279.0375,tp,15,2.5,1.839,95,0.073
BTCUSDT,1777223100000,long,77966.0,77819.035714,78333.410714,78333.410714,tp,25,2.5,1.863,95,0.075
BTCUSDT,1777223400000,long,77972.6,77834.207143,78318.582143,78318.582143,tp,24,2.5,1.824,95,0.071
BTCUSDT,1777223700000,long,77974.7,77843.592857,78302.467857,78302.467857,tp,12,2.5,1.786,95,0.067
BTCUSDT,1777224000000,long,77965.2,77832.521429,78296.896429,78296.896429,tp,11,2.5,1.795,95,0.068
BTCUSDT,1777231200000,long,78168.9,77890.882143,78863.944643,77890.882143,sl,29,-1.0,-1.337,100,0.142
BTCUSDT,1777231500000,long,78142.4,77873.310714,78815.123214,77873.310714,sl,28,-1.0,-1.348,95,0.138
BTCUSDT,1777231800000,long,78105.4,77824.453571,78807.766071,77824.453571,sl,27,-1.0,-1.334,95,0.144
BTCUSDT,1777232100000,long,78046.0,77746.964286,78793.589286,78793.589286,tp,27,2.5,2.187,95,0.153
BTCUSDT,1777232400000,long,78138.4,77834.953571,78897.016071,77834.953571,sl,25,-1.0,-1.309,95,0.155
BTCUSDT,1777232700000,long,78184.7,77880.878571,78944.253571,77880.878571,sl,24,-1.0,-1.309,92,0.155
BTCUSDT,1777240800000,long,78366.3,77925.192857,79469.067857,77925.192857,sl,6,-1.0,-1.213,100,0.225
BTCUSDT,1777241100000,long,78480.2,78014.396429,79644.708929,78014.396429,sl,5,-1.0,-1.202,100,0.237
BTCUSDT,1777241400000,long,78516.8,78044.3,79698.05,78044.3,sl,4,-1.0,-1.199,100,0.241
BTCUSDT,1777242000000,long,78616.8,78087.407143,79940.282143,78087.407143,sl,2,-1.0,-1.178,100,0.269
BTCUSDT,1777242300000,long,78474.3,77920.014286,79860.014286,77920.014286,sl,1,-1.0,-1.17,92,0.283
BTCUSDT,1777243500000,long,78353.1,77679.564286,80036.939286,79169.9,time,60,1.213,1.073,92,0.344
BTCUSDT,1777243800000,long,78316.9,77650.65,79982.525,79104.0,time,60,1.181,1.04,92,0.34
BTCUSDT,1777247400000,long,78610.0,78155.0,79747.5,78953.4,time,60,0.755,0.547,100,0.232
BTCUSDT,1777247700000,long,78611.8,78179.960714,79691.398214,78886.6,time,60,0.636,0.418,92,0.22
BTCUSDT,1777248300000,long,78672.0,78206.5,79835.75,78687.1,time,60,0.032,-0.17,100,0.237
BTCUSDT,1777248600000,long,78542.0,78070.642857,79720.392857,78372.8,time,60,-0.359,-0.559,92,0.24
BTCUSDT,1777248900000,long,78577.0,78107.160714,79751.598214,78107.160714,sl,60,-1.0,-1.201,92,0.239
BTCUSDT,1777249200000,long,78506.4,78031.221429,79694.346429,78031.221429,sl,59,-1.0,-1.198,92,0.242
BTCUSDT,1777251000000,long,78921.2,78522.378571,79918.253571,78522.378571,sl,52,-1.0,-1.237,92,0.202
BTCUSDT,1777252200000,long,79095.0,78636.267857,80241.830357,78636.267857,sl,47,-1.0,-1.207,100,0.232
BTCUSDT,1777252500000,long,78978.3,78514.978571,80136.603571,78514.978571,sl,47,-1.0,-1.205,100,0.235
BTCUSDT,1777253100000,long,78870.2,78377.575,80101.7625,78377.575,sl,45,-1.0,-1.192,92,0.25
BTCUSDT,1777262400000,long,79084.6,78887.028571,79578.528571,78887.028571,sl,11,-1.0,-1.48,92,0.1
BTCUSDT,1777262700000,long,79040.1,78842.475,79534.1625,78842.475,sl,10,-1.0,-1.48,100,0.1
BTCUSDT,1777263000000,long,79013.8,78822.014286,79493.264286,78822.014286,sl,10,-1.0,-1.494,95,0.097
BTCUSDT,1777264500000,long,79058.5,78849.535714,79580.910714,78849.535714,sl,4,-1.0,-1.454,92,0.106
BTCUSDT,1777265400000,long,78953.4,78749.275,79463.7125,78749.275,sl,2,-1.0,-1.464,95,0.103
BTCUSDT,1777291200000,short,77704.8,77850.335714,77340.960714,77850.335714,sl,20,-1.0,-1.641,95,0.075
BTCUSDT,1777291500000,short,77746.1,77896.403571,77370.341071,77896.403571,sl,19,-1.0,-1.621,95,0.077
BTCUSDT,1777307100000,short,76718.3,77163.942857,75604.192857,76863.4,time,60,-0.326,-0.532,100,0.232
BTCUSDT,1777307400000,short,76739.9,77111.560714,75810.748214,76909.9,time,60,-0.457,-0.705,100,0.194
BTCUSDT,1777307700000,short,76676.1,77009.546429,75842.483929,77009.546429,sl,48,-1.0,-1.276,100,0.174
BTCUSDT,1777308900000,short,76591.9,76873.239286,75888.551786,76873.239286,sl,7,-1.0,-1.327,100,0.147
BTCUSDT,1777309200000,short,76758.8,77043.639286,76046.701786,76766.5,time,60,-0.027,-0.35,100,0.148
BTCUSDT,1777309500000,short,76657.0,76948.071429,75929.321429,76948.071429,sl,36,-1.0,-1.316,100,0.152
BTCUSDT,1777309800000,short,76671.0,76952.464286,75967.339286,76952.464286,sl,35,-1.0,-1.327,100,0.147
BTCUSDT,1777310100000,short,76654.1,76920.796429,75987.358929,76920.796429,sl,34,-1.0,-1.345,100,0.139
BTCUSDT,1777310400000,short,76746.1,77030.260714,76035.698214,77030.260714,sl,39,-1.0,-1.324,100,0.148
BTCUSDT,1777310700000,short,76805.1,77094.367857,76081.930357,76929.6,time,60,-0.43,-0.749,100,0.151
BTCUSDT,1777311000000,short,76887.4,77172.364286,76174.989286,76914.1,time,60,-0.094,-0.417,92,0.148
BTCUSDT,1777311300000,short,76809.1,77101.367857,76078.430357,76915.8,time,60,-0.365,-0.68,92,0.152
BTCUSDT,1777312200000,short,76731.9,77036.453571,75970.516071,77036.453571,sl,60,-1.0,-1.302,92,0.159
BTCUSDT,1777312500000,short,76710.8,77018.675,75941.1125,77018.675,sl,32,-1.0,-1.299,92,0.161
BTCUSDT,1777312800000,short,76742.3,77055.710714,75958.773214,77021.9,time,60,-0.892,-1.186,92,0.163
BTCUSDT,1777313100000,short,76651.8,76962.585714,75874.835714,76962.585714,sl,24,-1.0,-1.296,100,0.162
BTCUSDT,1777313400000,short,76719.9,77011.935714,75989.810714,77011.935714,sl,29,-1.0,-1.315,100,0.152
BTCUSDT,1777313700000,short,76750.1,77033.957143,76040.457143,77033.957143,sl,28,-1.0,-1.324,100,0.148
BTCUSDT,1777314000000,short,76754.9,77033.310714,76058.873214,77033.310714,sl,27,-1.0,-1.331,100,0.145
BTCUSDT,1777314300000,short,76664.2,76941.539286,75970.851786,76941.539286,sl,20,-1.0,-1.332,100,0.145
BTCUSDT,1777314600000,short,76691.7,76951.485714,76042.235714,76951.485714,sl,19,-1.0,-1.354,100,0.135
BTCUSDT,1777314900000,short,76692.4,76938.257143,76077.757143,76938.257143,sl,18,-1.0,-1.374,100,0.128
BTCUSDT,1777315200000,short,76736.7,76975.753571,76139.066071,76975.753571,sl,22,-1.0,-1.385,100,0.125
